Actual,Predicted,Residual
44.0,40.27934896819385,-3.720651031806149
44.0,41.08199897397836,-2.918001026021642
36.0,38.46684098584481,2.4668409858448115
37.0,41.236980087750766,4.236980087750766
40.0,42.36527364247088,2.365273642470882
42.0,44.10519836919069,2.1051983691906884
43.0,43.52672221351746,0.5267222135174592
42.0,44.81211960301597,2.8121196030159723
37.0,38.095850033419,1.0958500334189978
37.0,41.87792217596894,4.877922175968941
41.0,41.392265505656816,0.39226550565681606
44.0,42.35411676882667,-1.645883231173329
41.0,40.281787468250556,-0.7182125317494439
45.0,40.30118730874962,-4.698812691250382
38.0,38.03945459219233,0.039454592192328164
36.0,37.17706488526224,1.17706488526224
41.0,44.31221282704672,3.3122128270467215
35.0,35.668138326206126,0.668138326206126
43.0,43.32220172969676,0.32220172969675787
37.0,39.79799836007648,2.797998360076477
47.0,43.21121049218567,-3.7887895078143288
56.0,52.8114068097825,-3.188593190217503
35.0,37.345187239887515,2.3451872398875153
45.0,38.58465396593338,-6.415346034066623
36.0,38.6440225597312,2.644022559731198
37.0,38.416224134284406,1.4162241342844055
46.0,38.743108939204596,-7.256891060795404
37.0,39.9496900284182,2.9496900284182033
41.0,41.756248605489695,0.7562486054896951
43.0,40.55260413686779,-2.4473958631322077
45.0,40.6558601973165,-4.3441398026835
56.0,49.2294295677854,-6.770570432214598
53.0,49.472498519141325,-3.5275014808586747
36.0,37.39881054728096,1.3988105472809593
44.0,44.759606007206,0.7596060072060027
38.0,42.03767028722673,4.037670287226732
49.0,38.400295192366045,-10.599704807633955
45.0,45.30864355561765,0.30864355561764967
33.0,34.99402631467125,1.9940263146712525
38.0,35.61367163877587,-2.3863283612241304
36.0,39.05953540923784,3.0595354092378386
43.0,40.9882353045971,-2.0117646954029027
40.0,41.22497750241553,1.224977502415527
42.0,42.17024600948649,0.17024600948649038
47.0,41.31318573591554,-5.686814264084461
45.0,42.42857151095589,-2.5714284890441093
46.0,43.67705874419623,-2.3229412558037694
45.0,40.46381457633731,-4.536185423662687
41.0,42.05065089076739,1.0506508907673933
40.0,41.00841526242061,1.0084152624206126
36.0,37.54914243825385,1.5491424382538526
47.0,36.97598273355528,-10.024017266444723
38.0,43.55622116162408,5.55622116162408
42.0,38.91485616097802,-3.085143839021981
43.0,42.63823578205699,-0.36176421794301206
47.0,46.333081542997284,-0.6669184570027156
51.0,41.47254641751138,-9.527453582488619
33.0,36.43067242658875,3.4306724265887496
