Heat Number,TTT,KMeans,GMM,Hierarchical,DBSCAN,PC1,PC2,HM,DRI,Bucket,OXY,CPC,LIME,DOLO,T C
4521333,38.0,0,0,0,0,-2.6119525198351923,0.3207498651140744,59.78,61.4,0.0,3273.0,632.0,11.1,0.0,121.18
4521334,38.0,0,0,0,0,-3.554739253715088,0.02416162392488031,58.19,60.5,0.0,3260.0,447.0,10.7,1.4,118.69
4521335,43.0,1,1,1,1,5.854992002971568,0.06704020375865859,52.27,33.3,18.1,2950.0,641.0,10.9,0.9,112.26999999999998
4521336,41.0,0,0,0,0,-3.7946532182120305,0.6524549109865475,61.0,60.5,0.0,3084.0,453.0,12.1,1.4,121.5
4521337,37.0,0,0,0,0,-3.2633132246648664,-1.3452762308755248,57.0,62.5,0.0,3442.0,667.0,10.7,1.3,119.5
4521338,41.0,0,0,0,0,-2.469932817807392,1.4566938585957436,61.1,60.1,0.0,3342.0,578.0,11.0,0.0,121.2
4521339,42.0,0,0,0,0,-2.9602877727576806,-1.2039320643962645,60.69,65.4,0.0,3690.0,517.0,11.5,0.5,126.09
4521340,42.0,0,0,0,0,-3.3030398892312975,-1.004303359824836,52.12,59.9,0.0,3178.0,296.0,11.0,0.5,112.02
4521341,44.0,1,1,1,1,5.7719552231851425,2.6624248054637563,58.99,36.2,21.59,3424.0,449.0,9.1,0.5,119.88
4521342,44.0,1,1,1,1,2.811868237107297,1.6400643602459126,58.39,47.2,13.13,3461.0,432.0,10.0,0.5,118.72
4521343,40.0,0,0,0,0,-2.494538737090644,0.3371207850055334,60.12,63.2,0.0,3272.0,302.0,10.1,0.5,123.32
4521344,42.0,1,1,1,-1,3.2348838577600807,-1.7236065231335929,54.06,53.2,12.7,3239.0,377.0,10.5,0.4,119.96000000000001
4521345,55.0,0,0,0,0,-3.2822480638865277,-0.34100764069747425,60.6,62.4,0.0,3512.0,535.0,11.7,0.5,123.0
4521346,43.0,0,0,0,0,-2.974155475124042,-1.505441450041575,58.83,65.1,0.0,4129.0,391.0,11.2,0.5,123.92999999999999
4521347,48.0,1,1,1,1,4.624159642196955,0.7957313590394318,60.85,44.1,21.82,3404.0,492.0,11.0,0.5,126.77000000000001
4521348,44.0,1,1,1,1,2.7226695916000128,-1.3565652454006656,54.45,49.8,12.25,3992.0,767.0,11.2,0.5,116.5
4521349,45.0,0,0,0,0,-3.96945730158397,-2.79647792534854,56.37,64.1,0.0,3957.0,669.0,12.5,1.2,120.47
4521350,48.0,1,1,1,1,4.411358582842167,-1.7965127158344647,54.91,44.1,19.94,3885.0,958.0,11.6,1.2,118.94999999999999
4521351,48.0,0,0,0,0,-3.7467430690105776,1.9702913194141884,65.51,60.3,0.0,3802.0,379.0,11.1,1.7,125.81
4521352,38.0,0,0,0,0,-3.12480961451016,-2.424237756475617,54.23,64.6,0.0,3361.0,595.0,10.5,1.5,118.82999999999998
4521353,48.0,1,1,1,1,4.665674294872011,-1.5573290115900058,56.8,43.2,22.54,4151.0,786.0,11.9,1.1,122.53999999999999
4521354,38.0,0,0,0,0,-3.974279056388093,-2.1590718424662376,56.85,64.5,0.0,3401.0,465.0,12.3,1.4,121.35
4521355,45.0,1,1,1,1,4.226739195497754,-3.9509820913736884,54.39,51.0,18.94,3897.0,711.0,11.9,1.1,124.33
4521356,43.0,1,1,1,-1,1.5826968751912527,-1.8004948984308464,54.46,47.2,14.64,3760.0,568.0,12.5,1.6,116.3
4521357,40.0,0,0,0,0,-3.355451403143795,-0.8388541416433156,56.59,61.4,0.0,3301.0,614.0,10.5,1.5,117.99000000000001
4521358,40.0,0,0,0,0,-4.201218986027777,-1.4979363419106895,58.87,62.5,0.0,3740.0,569.0,12.5,1.3,121.37
4521359,38.0,0,0,0,0,-3.3049732759391413,-0.9165296234612651,55.17,61.1,0.0,3311.0,515.0,10.5,1.2,116.27000000000001
4521360,45.0,1,1,1,1,5.457564160771784,-2.149530276591477,56.26,43.1,23.31,3663.0,1189.0,11.9,1.1,122.67
4521361,37.0,0,0,0,0,-3.9422915816355615,-4.214598745400684,52.96,66.1,0.0,3407.0,721.0,12.6,1.3,119.06
4521362,39.0,0,0,0,0,-3.5013766531738395,-2.356398463055103,59.87,68.0,0.0,3680.0,332.0,11.9,1.3,127.87
4521363,39.0,0,0,0,0,-4.468274222379648,-0.8614692082908821,59.77,61.2,0.0,3275.0,602.0,12.9,1.3,120.97
4521364,40.0,1,1,1,1,4.594241940819079,-1.9110417808800415,53.08,43.7,21.32,3216.0,689.0,11.5,1.2,118.1
4521365,44.0,1,1,1,1,3.9724130119653145,-2.8702804802331263,51.78,47.6,17.67,3747.0,605.0,11.1,1.1,117.05
4521366,46.0,1,1,1,1,1.831307674298878,0.8376374545082613,61.44,50.5,12.7,3325.0,410.0,11.8,1.3,124.64
4521367,48.0,1,1,1,-1,3.616442236268649,3.0888848943753784,59.48,38.7,17.67,3530.0,988.0,11.1,0.6,115.85000000000001
4521368,40.0,1,1,1,-1,0.9922969430551727,-0.7638863790126097,57.23,47.5,13.26,3336.0,558.0,11.4,4.0,117.99
4521369,38.0,1,1,1,1,4.755766587040903,3.365378739217815,55.39,35.2,20.77,2937.0,679.0,9.7,0.6,111.36
4521370,48.0,0,0,0,0,-4.1824637603092665,-1.7870590750363893,58.01,62.9,0.0,3920.0,463.0,12.9,0.9,120.91
4521372,41.0,0,0,0,0,-3.470717854100699,-3.880019000892822,52.97,66.6,0.0,3729.0,497.0,12.4,0.6,119.57
4521373,42.0,1,1,1,1,4.20088070753749,-2.3539790070626583,54.18,48.1,19.11,3617.0,460.0,11.3,0.7,121.39
4521374,50.0,1,1,1,1,4.665677161363821,-0.44225346230103274,56.24,44.1,20.27,3547.0,628.0,10.6,0.6,120.61
4521375,46.0,1,1,1,1,4.454293122863312,2.8825496529436787,60.7,42.1,19.38,3417.0,279.0,9.3,0.4,122.18
4521377,48.0,1,1,1,1,4.410900371778737,3.8784688674124452,63.03,40.1,19.72,3556.0,552.0,9.5,0.5,122.85
4521378,42.0,1,1,1,-1,5.112756944241766,-4.1879859917562605,49.73,51.2,19.38,3273.0,416.0,10.5,0.5,120.31
4521379,50.0,1,1,1,1,3.279800026206668,0.9493061225575655,58.49,46.1,16.5,3490.0,399.0,10.4,0.5,121.09
4521380,42.0,1,1,1,1,3.4982067317561794,0.7049310562036462,61.53,48.1,17.01,3539.0,548.0,10.3,0.9,126.64
4521381,49.0,0,0,0,0,-3.858318675930152,-0.6798244216426422,61.56,62.1,0.0,4267.0,575.0,12.1,1.1,123.66
4521383,46.0,0,0,0,0,-4.027095871898035,-3.929799383800979,59.98,67.7,0.0,4133.0,948.0,14.1,1.0,127.68
4521384,39.0,0,0,0,0,-4.114077247417396,-1.112522967116134,53.26,57.0,0.0,3342.0,840.0,11.9,0.9,110.25999999999999
4521385,37.0,0,0,0,0,-4.576904268424571,-0.4078414878854569,58.36,58.6,0.0,3545.0,561.0,12.5,1.0,116.96000000000001
4521386,37.0,0,0,0,0,-3.852084208293546,-1.5277855821248054,54.62,61.0,0.0,3354.0,567.0,11.9,1.0,115.62
4521387,41.0,0,0,0,0,-4.123604627388012,0.751370703569267,61.68,60.3,0.0,3660.0,238.0,12.5,1.1,121.97999999999999
4521388,38.0,0,0,0,0,-3.749569802419355,-3.0658556842709577,55.37,65.4,0.0,3656.0,570.0,12.0,1.3,120.77000000000001
4521389,37.0,0,0,0,0,-4.093168270464852,-3.489544835438963,53.37,63.9,0.0,3856.0,570.0,12.5,0.9,117.27
4521390,44.0,0,0,0,-1,-3.6147150156352117,-7.573047874150882,49.35,68.2,0.0,4368.0,1383.0,15.0,0.0,117.55000000000001
4521405,38.0,0,0,0,0,-3.0493845401420554,-1.6707809300605623,58.55,65.6,0.0,3475.0,477.0,11.1,0.9,124.14999999999999
4521406,37.0,0,0,0,0,-3.0248055905640103,-2.055712003482571,55.17,65.2,0.0,3274.0,428.0,10.5,1.3,120.37
4521407,39.0,0,0,0,0,-3.836413569914014,-0.16178986467362624,61.0,61.3,0.0,3702.0,514.0,11.7,1.1,122.3
4521408,45.0,1,1,1,-1,7.93869939614155,3.148703012243518,61.54,35.1,29.94,3280.0,642.0,7.5,0.1,126.58
4521409,45.0,0,0,0,0,-3.1149321377121604,-0.4965530156554524,60.17,62.8,0.0,3552.0,603.0,10.4,1.3,122.97
4521410,45.0,1,1,1,-1,4.450242461553143,4.317530479261704,62.89,42.2,18.31,3406.0,377.0,8.4,0.0,123.4
4521411,41.0,0,0,0,0,-3.6284723192254305,-0.8698389720401543,57.62,61.2,0.0,3626.0,519.0,12.0,0.5,118.82
4521412,44.0,1,1,1,1,4.976472277112412,-1.5198729683590866,53.87,43.8,21.98,3885.0,446.0,10.7,0.5,119.64999999999999
4521413,36.0,0,0,0,0,-3.2104411931053303,-4.789414033807016,54.42,71.2,0.0,3817.0,464.0,12.4,0.8,125.62
4521414,38.0,0,0,0,0,-3.5087797950894215,-3.386756411224881,53.82,66.3,0.0,3661.0,421.0,11.8,1.0,120.12
4521415,51.0,0,0,0,-1,-6.123685501513288,-7.471115167237951,61.29,74.3,0.0,4966.0,566.0,13.0,6.8,135.59
4521416,44.0,0,0,0,0,-3.31771378350037,-0.8837239018136247,63.1,63.6,0.0,4035.0,856.0,12.2,0.8,126.7
4521417,44.0,1,1,1,1,4.371584383967873,-3.369248435832944,50.56,47.0,18.01,3792.0,799.0,11.0,1.1,115.57000000000001
4521418,41.0,1,1,1,-1,2.0640006131781505,-3.2008390450377004,51.74,49.7,13.25,3503.0,772.0,12.5,1.0,114.69
4521419,47.0,0,0,0,0,-2.976352975460811,-0.5867737200141079,63.8,63.8,0.0,3924.0,947.0,12.2,0.9,127.6
4521420,43.0,0,0,0,0,-3.6551315215406537,-5.281961503722629,52.78,69.8,0.0,3888.0,587.0,12.7,1.2,122.58
4521421,40.0,0,0,0,0,-3.6906654794884046,-1.6134330640940464,60.57,65.1,0.0,3512.0,549.0,12.5,1.0,125.66999999999999
4521422,44.0,0,0,0,0,-2.4927962562884125,-3.286495082399177,52.83,64.2,0.0,4020.0,921.0,11.3,0.1,117.03
4521423,39.0,0,0,0,-1,-2.8847471052522398,-6.137433978943666,53.02,71.4,0.0,4312.0,1060.0,12.4,1.0,124.42000000000002
4521424,35.0,0,0,0,0,-3.6646924375121053,-3.8467592858435493,54.59,66.1,0.0,3706.0,768.0,12.7,1.0,120.69
4521425,38.0,0,0,0,-1,-3.8127272485505,-7.088256988956762,49.69,69.9,0.0,3820.0,1011.0,13.3,1.3,119.59
4521426,44.0,1,1,1,-1,2.82247504729641,-6.820400599195988,49.13,52.7,15.13,3969.0,1289.0,13.9,1.2,116.96000000000001
4521427,45.0,1,1,1,-1,3.450995090687391,-1.0177983707714,65.12,53.3,17.73,3975.0,531.0,11.4,1.2,136.15
4521428,48.0,1,1,1,-1,0.9987074932929135,-0.44620998118864075,61.8,47.3,13.3,4850.0,1004.0,14.5,1.3,122.39999999999999
4521429,37.0,0,0,0,0,-5.147330571802333,-5.265238184629737,53.56,67.2,0.0,3913.0,448.0,15.0,1.3,120.76
4521430,43.0,0,0,0,0,-3.120535722156148,0.6174154753220332,63.46,62.4,0.0,4216.0,395.0,11.1,1.0,125.86
4521431,47.0,1,1,1,1,4.509772293283788,1.8211656751243808,64.13,44.1,20.16,3967.0,713.0,10.3,0.8,128.39
4521432,40.0,0,0,0,0,-3.5252266264463037,-2.4889182998515924,58.88,65.0,0.0,4116.0,829.0,12.0,1.3,123.88
4521433,35.0,0,0,0,0,-4.982558667356619,-4.191361348888302,54.89,64.5,0.0,3669.0,689.0,14.7,1.2,119.39
4521434,33.0,1,0,1,-1,4.4478711538408975,7.058796211493478,63.5,60.7,0.0,3560.0,577.0,1.7,0.2,124.2
4521435,33.0,0,0,0,0,-2.965818375054762,-2.984078654677689,52.28,63.5,0.0,3528.0,715.0,12.0,0.0,115.78
4521436,47.0,1,1,1,-1,6.331077154090433,-1.9039872856788786,53.56,46.1,22.7,3844.0,477.0,9.0,0.0,122.36
4521437,35.0,0,0,0,0,-2.6337391960455703,-1.1574815151840043,57.36,63.1,0.0,3731.0,616.0,11.1,0.0,120.46000000000001
4521438,39.0,0,0,0,0,-4.808127639531878,-4.707354479206974,55.24,67.5,0.0,4150.0,401.0,14.8,0.9,122.74000000000001
4521439,35.0,0,0,0,0,-3.9037855198211533,-2.0722025360109098,55.02,63.1,0.0,3487.0,333.0,12.2,0.9,118.12
4521440,42.0,0,0,0,-1,-4.7476721472289,-5.754405887166959,59.05,71.1,0.0,4142.0,806.0,15.0,2.0,130.14999999999998
4521441,46.0,0,0,0,0,-5.2539062864357975,-3.842045436701144,60.61,66.8,0.0,4210.0,600.0,15.3,1.7,127.41
4521442,37.0,0,0,0,0,-3.4233279681296906,-1.8704933612655301,63.42,67.8,0.0,3742.0,512.0,12.3,1.2,131.22
4521443,44.0,0,0,0,-1,-4.424135858082228,-2.7611182256345477,64.57,66.2,0.0,4640.0,839.0,14.2,1.5,130.76999999999998
4521444,39.0,1,1,1,1,5.434575825543892,-2.6381277579798894,53.68,45.7,22.81,3567.0,595.0,10.4,1.1,122.19
4521445,41.0,1,1,1,1,2.9310912250108525,-2.512524927410494,56.73,52.8,16.18,3666.0,311.0,11.6,1.1,125.71000000000001
4521446,43.0,0,0,0,0,-4.858978236154068,-3.437769720471059,61.19,67.2,0.0,4199.0,536.0,14.9,1.3,128.39
4521447,41.0,1,1,1,-1,6.587018913093462,-4.53676346703136,50.97,44.1,26.35,3636.0,950.0,11.2,1.0,121.41999999999999
4521450,38.0,1,1,1,1,4.7396781728289,-2.297296147622823,54.4,47.4,18.22,3929.0,970.0,10.6,1.0,120.02
4521451,41.0,0,0,0,-1,-2.983101975739564,-5.041073256176288,61.1,75.3,0.0,4365.0,681.0,13.0,1.1,136.4
4521453,44.0,1,1,1,1,2.650579730180892,4.3418343060373985,66.61,43.4,17.07,3396.0,321.0,10.6,1.0,127.07999999999998
4521454,37.0,1,1,1,1,4.963007022291951,-0.9141816332855841,52.84,42.3,20.42,3360.0,807.0,10.7,0.6,115.56
4521455,37.0,0,0,0,0,-3.557760998506399,-0.9634274971690908,59.91,62.5,0.0,3900.0,548.0,13.0,0.0,122.41
4521456,37.0,0,0,0,0,-2.939977065132191,-0.49012101769136696,68.42,67.3,0.0,3826.0,685.0,13.0,0.7,135.72
4521457,37.0,0,0,0,-1,-4.50766833273905,-7.511549570668047,41.78,63.2,0.0,3876.0,866.0,12.7,1.4,104.98
4521458,35.0,0,1,0,-1,0.37638642943711276,-3.249470779890753,50.41,46.9,0.0,3683.0,631.0,11.6,0.4,113.91
4521459,39.0,0,1,0,-1,-2.0358717222080474,-2.9184369446802503,65.59,67.1,0.0,3853.0,431.0,13.7,0.9,138.49
4521460,35.0,0,1,0,0,-1.623897016857862,-1.5422969037534346,59.34,57.0,0.0,3672.0,646.0,12.3,0.6,124.24000000000001
4521461,33.0,0,1,0,0,-0.922512290568108,0.6921293394495688,58.48,48.4,0.0,3444.0,468.0,12.0,0.0,118.88
4521462,45.0,1,1,1,-1,5.6546058540168715,-1.334273559285664,59.93,47.1,21.0,4414.0,1103.0,10.2,1.0,128.03
4521464,39.0,0,0,0,0,-2.918985999121169,-2.2276419722893377,59.52,67.5,0.0,3906.0,454.0,12.4,0.0,127.02000000000001
4521465,42.0,1,1,1,-1,6.94905711162427,3.379232801326527,65.23,34.4,30.82,3716.0,475.0,9.1,0.1,130.45
4521466,46.0,0,0,0,-1,-2.9889028754791855,-1.241140643198502,75.37,73.3,0.0,4249.0,606.0,14.1,1.2,148.67000000000002
4521467,43.0,0,0,0,0,-4.253998027468748,1.5264456930289119,63.33,58.8,0.0,4140.0,398.0,12.1,1.4,122.13
4521468,35.0,0,0,0,0,-3.9989977106076346,3.257979835065529,65.62,57.6,0.0,3476.0,354.0,11.6,1.2,123.22
4521469,34.0,0,0,0,0,-3.3984390593890637,0.65382713197974,63.22,63.1,0.0,3394.0,245.0,11.7,1.2,126.32
4521470,36.0,0,0,0,0,-4.878015667898024,-0.9097135028827273,59.24,59.5,0.0,3704.0,619.0,13.1,1.3,118.74000000000001
4521471,33.0,0,0,0,0,-4.542593196914721,5.730936728675342,66.42,54.2,0.0,3438.0,346.0,11.7,1.1,120.62
4521472,36.0,0,0,0,0,-4.491609846599539,-1.65111072083984,58.03,62.5,0.0,3423.0,397.0,12.7,1.3,120.53
4521473,36.0,0,0,0,0,-3.671833789454009,1.5303660023313557,61.0,58.5,0.0,3662.0,389.0,11.1,1.1,119.5
4521475,36.0,0,0,0,0,-4.101871286470823,0.004074938664156732,59.43,60.1,0.0,3545.0,367.0,11.6,1.3,119.53
4521476,43.0,1,1,1,1,5.828824428955439,-1.2470673666952232,53.15,35.4,28.55,3442.0,695.0,12.0,1.1,117.1
4521477,38.0,0,0,0,0,-4.455776155923463,5.1086428064784455,63.12,51.8,0.0,3295.0,573.0,11.4,1.1,114.91999999999999
4521478,49.0,0,1,0,-1,-3.0783819313034884,-2.7386446767660617,51.82,50.0,0.0,4008.0,856.0,13.5,1.2,109.72
4521480,43.0,1,1,1,1,3.7760206152147564,4.801174111401415,64.3,37.2,21.32,3271.0,448.0,10.7,0.9,122.82
4521481,60.0,1,1,1,1,4.326767378608946,-0.24435389391967266,56.14,41.2,22.32,3598.0,486.0,11.5,0.9,119.66
4521482,39.0,1,1,1,1,4.78217849337926,-0.542673761745989,52.91,39.0,22.43,3488.0,683.0,11.3,0.7,114.34
4521483,44.0,1,1,1,1,3.9874986996990973,-3.97829241499434,53.76,49.8,18.86,3638.0,818.0,13.0,0.7,122.42
4521487,43.0,1,1,1,1,5.064543695502443,2.8290998825686122,63.51,40.8,20.88,3720.0,495.0,9.2,0.9,126.19
4521488,49.0,0,0,0,0,-3.279020032640083,0.5983208288251676,69.27,64.5,0.0,4366.0,660.0,13.0,0.7,133.76999999999998
4521489,35.0,0,1,0,-1,-3.640423083169121,-3.6581616911402026,52.45,53.0,0.0,4005.0,1047.0,14.5,1.3,111.45
4521491,48.0,1,1,1,-1,10.561462281713961,-0.9182151435387046,47.05,16.7,25.89,3338.0,1187.0,11.1,0.0,106.44
4521492,51.0,0,1,0,-1,-3.131172259181515,-0.6223591997736259,60.76,50.1,0.0,4749.0,1053.0,14.5,1.0,119.46
4521493,45.0,0,0,0,-1,-3.256455593106479,-6.8461069773030285,52.98,70.1,0.0,4179.0,899.0,13.1,1.5,125.07999999999998
4521494,47.0,1,1,1,-1,3.6078517233597416,-3.5118450465608544,65.28,52.6,23.2,4120.0,543.0,14.8,1.4,141.07999999999998
4521495,38.0,0,0,0,0,-3.4963157437868624,-1.263500140401644,63.29,66.8,0.0,3640.0,309.0,11.8,1.4,130.09
4521496,37.0,0,0,0,0,-3.9108719896474526,-1.0347066755137395,58.02,61.8,0.0,3522.0,476.0,12.0,1.0,119.82
4521497,39.0,0,0,0,0,-4.15151700277146,0.6760275308695651,65.21,61.5,0.0,3955.0,560.0,12.9,1.4,126.71
4521498,37.0,0,0,0,0,-3.9277647702894227,-0.6443139199931612,59.82,62.1,0.0,3551.0,393.0,12.4,0.8,121.92
4521499,48.0,1,1,1,1,3.9628047190416638,3.1241059778033065,58.8,37.2,19.94,3425.0,737.0,11.0,0.4,115.94
4521500,46.0,0,0,0,0,-3.350815357839697,1.0389800425803752,63.49,62.2,0.0,3351.0,328.0,12.0,0.8,125.69
4521501,35.0,0,1,0,0,-2.5482251121622745,6.010340574937591,65.59,49.1,0.0,2737.0,231.0,10.7,0.7,119.78999999999999
4521502,37.0,0,0,0,0,-3.6954227290904447,0.6516562705025187,59.24,59.1,0.0,3752.0,334.0,11.8,0.7,118.34
4521503,38.0,0,0,0,0,-3.754495251391909,-1.1264746148553453,58.67,63.1,0.0,3472.0,378.0,12.2,0.8,121.77000000000001
4521504,36.0,0,0,0,0,-4.995429065162188,2.7134436934402566,62.36,54.5,0.0,3890.0,486.0,13.0,0.8,116.86
4521505,45.0,0,0,0,0,-3.4668987545805434,-3.900605342213291,57.06,69.0,0.0,4431.0,429.0,13.8,0.0,126.06
4521506,42.0,0,0,0,0,-4.998668468959243,-0.6180993863627425,59.42,58.7,0.0,3963.0,581.0,14.3,0.9,118.12
4521507,47.0,1,1,1,1,6.031389034372408,-4.940848517382722,50.87,44.1,21.83,4130.0,617.0,11.6,1.1,121.5
4521508,44.0,1,1,1,1,5.7291859246125325,-0.6373270203727054,58.94,38.5,22.15,3727.0,691.0,11.6,0.9,125.28999999999999
4521509,46.0,1,1,1,-1,3.8564950737675727,-2.7741313201130917,52.3,42.0,22.53,3837.0,556.0,13.1,0.9,116.83
4521510,52.0,1,1,1,-1,4.76721683865479,2.45334081161226,57.69,33.1,23.5,4604.0,955.0,12.2,0.0,114.28999999999999
4521511,40.0,1,1,1,1,3.826019438837789,0.5292355270112459,54.51,40.7,20.21,3347.0,395.0,12.1,0.0,115.42000000000002
4521512,48.0,1,1,1,-1,2.059405621896983,-1.1388606711169955,61.2,46.1,18.8,4638.0,616.0,14.1,1.2,126.10000000000001
4521514,45.0,1,1,1,-1,3.752839166498015,5.684050664793382,63.31,30.1,24.91,3865.0,442.0,11.1,1.6,118.32
4521515,47.0,1,1,1,-1,3.058148600616771,-3.990424968880358,60.34,55.1,18.83,4304.0,445.0,13.2,1.5,134.26999999999998
4521516,50.0,1,1,1,1,2.5662323268372536,-1.3481748034563996,59.66,50.0,15.08,4492.0,786.0,12.2,1.3,124.74
4521517,43.0,1,1,1,1,1.3292777867182115,1.3744674848261011,58.19,46.6,10.93,4149.0,585.0,11.5,1.2,115.72
4521518,40.0,0,0,0,0,-4.21877159643545,-4.326300829783011,53.08,65.0,0.0,4140.0,665.0,13.0,1.0,118.08
4521519,42.0,1,1,1,-1,8.249417330389848,-3.650968888840313,47.25,38.4,30.18,3496.0,665.0,8.8,0.9,115.83000000000001
4521520,52.0,0,0,0,-1,-3.5799020815260225,-6.391826667253981,64.92,79.6,0.0,5198.0,707.0,14.2,2.3,144.51999999999998
4521521,43.0,1,1,1,1,5.986903344273683,-1.7998198302303867,52.41,36.7,28.89,3850.0,489.0,11.5,1.0,118.0
4521522,43.0,0,0,0,0,-4.268292281757594,-0.2736416860886301,57.13,59.2,0.0,3563.0,324.0,11.4,1.5,116.33000000000001
4521523,44.0,0,0,0,0,-4.664514840607437,-3.60814936889912,52.58,61.5,0.0,4804.0,566.0,12.5,1.5,114.08
4521524,47.0,0,0,0,0,-4.183768529056933,-4.784652229074047,57.44,67.4,0.0,5012.0,901.0,13.4,1.6,124.84
4521525,37.0,0,0,0,-1,-5.782947282030475,-4.821198917258211,48.71,59.3,0.0,4097.0,751.0,14.0,1.9,108.00999999999999
4521526,46.0,0,0,0,-1,-3.4579698718687792,-6.77315888802528,61.9,80.5,0.0,4348.0,577.0,10.6,5.1,142.4
4521528,37.0,0,0,0,0,-3.5863564673320223,2.5047407447244807,73.94,63.9,0.0,3634.0,437.0,12.7,1.3,137.84
4521529,38.0,0,0,0,-1,-2.8514528665469245,0.7649158755669959,73.94,68.1,0.0,4080.0,631.0,12.1,1.4,142.04
4521530,40.0,0,0,0,-1,-3.2622266420241415,2.6396805082614345,73.94,62.2,0.0,4321.0,903.0,12.6,0.9,136.14
4521531,39.0,1,1,1,-1,5.266399008639868,3.7930799107767394,73.94,39.4,20.99,3440.0,481.0,10.7,0.3,141.13
4521532,42.0,0,0,0,-1,-4.0870253338806695,6.050339302959118,73.94,58.2,0.0,3532.0,239.0,12.0,1.1,132.14
4521533,46.0,0,0,0,0,-3.2656188120476903,4.360015172742578,73.94,60.6,0.0,3823.0,337.0,11.5,0.8,134.54
4521534,38.0,0,0,0,0,-3.3138750517816136,2.434469342554254,73.94,63.6,0.0,3761.0,657.0,13.2,0.6,137.54
4521535,48.0,0,0,0,0,-3.009626830847005,2.5389798951485223,73.94,62.8,0.0,4934.0,725.0,12.5,0.5,136.74
4521536,47.0,0,0,0,0,-3.8492847047186167,-3.4011593800275355,56.31,63.0,0.0,4378.0,1104.0,13.1,0.8,119.31
4521537,42.0,0,0,0,0,-4.229521867068328,-3.660002372140189,61.22,68.1,0.0,4200.0,791.0,14.0,1.3,129.32
4521538,38.0,0,0,0,0,-4.655110866750924,-6.120637899362101,54.07,71.1,0.0,4310.0,383.0,15.1,0.9,125.16999999999999
4521539,42.0,0,0,0,0,-3.8961496189685496,-4.82981769111418,54.68,63.8,0.0,4299.0,794.0,13.4,1.5,120.77999999999999
4521540,37.0,1,1,1,-1,4.261311860936581,-1.2133142556657002,50.58,36.2,25.2,3390.0,339.0,12.5,1.1,111.98
4521541,45.0,1,1,1,1,2.8975105950291953,-0.5285523131780636,54.66,45.9,15.76,3734.0,532.0,10.8,1.0,116.32000000000001
4521542,49.0,0,0,0,0,-4.901559601661015,-1.840184117791829,64.91,64.91,0.0,3959.0,656.0,15.0,1.8,129.82
4521543,47.0,0,0,0,0,-5.075875776606777,-6.106477022704086,54.31,68.6,0.0,4776.0,609.0,15.2,1.4,122.91
4521544,40.0,1,1,1,-1,2.257617588753825,0.12890840660490463,56.06,40.8,18.94,3629.0,422.0,13.2,1.2,115.8
4521545,43.0,1,1,1,-1,0.7016133337792705,-1.7409156025372672,56.57,46.2,16.45,3820.0,328.0,15.5,1.0,119.22000000000001
4521546,56.0,0,0,0,0,-5.022568432852048,0.21114025921595048,62.58,58.2,0.0,4594.0,703.0,14.2,1.1,120.78
4521547,29.0,0,0,0,-1,-1.5954539921051327,-3.3858765778973328,48.86,64.2,0.0,4215.0,750.0,8.7,0.4,113.06
4521550,46.0,0,0,0,0,-5.089145981928198,0.3501807690625395,63.86,59.6,0.0,4553.0,438.0,14.1,1.3,123.46000000000001
4521551,55.0,0,0,0,0,-5.393914154355063,-1.981330189540651,62.8,63.1,0.0,4962.0,372.0,15.0,1.4,125.9
4521552,45.0,1,1,1,-1,3.7532189417568746,-4.350781561597863,55.08,47.1,20.16,4405.0,1084.0,13.3,2.1,122.34
4521553,43.0,1,1,1,1,2.2291847382171204,-0.8844658606079212,50.51,43.2,15.36,3282.0,488.0,11.2,1.4,109.07000000000001
4521554,40.0,0,0,0,0,-3.594292025036455,-4.065937351859226,52.38,61.9,0.0,3722.0,520.0,11.6,2.0,117.08
4521555,39.0,0,0,0,0,-5.122177541948041,-3.3048378627298822,53.63,62.1,0.0,3861.0,451.0,13.1,1.8,115.73
4521556,39.0,0,0,0,0,-5.469314835210786,-3.7098349440331257,55.25,63.0,0.0,3809.0,573.0,14.3,1.9,118.25
4521558,47.0,1,1,1,-1,1.0200507874050617,4.206968523306014,61.97,38.4,16.84,3951.0,197.0,12.1,1.3,117.21000000000001
4521559,45.0,0,0,0,0,-3.609323365724437,0.023059560040697175,65.98,64.6,0.0,4149.0,316.0,12.4,1.3,130.57999999999998
4521560,38.0,0,0,0,0,-4.8393101535916125,1.03894682657338,63.84,60.2,0.0,3707.0,124.0,13.4,1.3,124.04
4521561,43.0,1,1,1,-1,5.2914036100678485,5.653494247075194,66.77,31.8,28.15,3625.0,333.0,10.2,0.3,126.72
4521562,44.0,0,0,0,0,-4.002585161750643,-0.05140489376017556,58.8,60.0,0.0,3525.0,289.0,12.6,0.4,118.8
4521563,41.0,0,0,0,0,-3.506379464767474,1.7571329706236343,67.91,62.7,0.0,3878.0,175.0,12.4,0.7,130.61
4521564,36.0,0,0,0,0,-3.4467045343583584,2.1306342006565515,60.54,57.3,0.0,3474.0,375.0,11.1,0.6,117.84
4521565,40.0,1,1,1,1,5.031101095052816,1.0396704052301537,53.87,38.3,23.26,3148.0,253.0,10.6,0.0,115.42999999999999
4521566,38.0,0,0,0,0,-3.379245076512516,-0.5960303123085497,59.66,63.5,0.0,3659.0,158.0,12.4,0.0,123.16
