Heat Number,Date,Shift,HM,DRI,HBI,Bucket,LIME,DOLO,CPC,POWER,OXY,T C,TTT
4520800,2025-09-24 00:00:00,B,60.53,58.2,0.0,0.0,10.6,2.0,1006.0,30847.0,4210.0,118.73,40.0
4520805,2025-09-24 00:00:00,B,61.31,37.2,0.0,22.1,9.9,0.4,1290.0,37597.0,4187.0,120.61,1354.0
4520806,2025-09-25 00:00:00,C,58.87,63.4,0.0,0.0,11.0,1.3,754.0,32120.0,3632.0,122.27,45.0
4520807,2025-09-25 00:00:00,C,68.09,61.2,0.0,0.0,10.8,1.3,505.0,35136.0,3509.0,129.29000000000002,37.0
4520808,2025-09-25 00:00:00,C,57.54,38.1,0.0,18.63,10.0,1.2,447.0,34391.0,3354.0,114.27,41.0
4520809,2025-09-25 00:00:00,C,58.21,44.9,0.0,18.75,10.5,1.3,487.0,34892.0,3670.0,121.86,40.0
4520810,2025-09-25 00:00:00,C,61.11,55.2,0.0,0.0,9.3,1.2,765.0,31246.0,3460.0,116.31,35.0
4520811,2025-09-25 00:00:00,C,60.46,62.1,0.0,0.0,10.9,1.4,515.0,34994.0,3612.0,122.56,39.0
4520812,2025-09-25 00:00:00,C,64.15,56.0,0.0,0.0,10.4,1.4,433.0,34379.0,3885.0,120.15,59.0
4520813,2025-09-25 00:00:00,C,56.02,37.8,0.0,20.7,8.2,1.1,634.0,33180.0,3652.0,114.52,40.0
4520814,2025-09-25 00:00:00,C,59.25,56.5,0.0,0.0,10.4,1.2,499.0,29978.0,3130.0,115.75,32.0
4520815,2025-09-25 00:00:00,C,63.03,55.0,0.0,0.0,9.7,1.3,490.0,30362.0,3554.0,118.03,33.0
4520816,2025-09-25 00:00:00,C,59.31,32.5,0.0,19.42,8.7,0.7,728.0,30447.0,3578.0,111.23,38.0
4520817,2025-09-25 00:00:00,C,54.06,45.0,0.0,0.0,10.7,0.2,643.0,26777.0,3390.0,99.06,32.0
4520818,2025-09-25 00:00:00,A,63.06,36.1,0.0,22.62,9.3,0.7,426.0,35981.0,3174.0,121.78,81.0
4520819,2025-09-25 00:00:00,A,69.23,49.3,0.0,0.0,8.2,0.8,638.0,33022.0,2975.0,118.53,37.0
4520820,2025-09-25 00:00:00,A,70.24,68.0,0.0,0.0,9.5,1.8,391.0,39309.0,3193.0,138.24,44.0
4520821,2025-09-25 00:00:00,A,73.24,65.2,0.0,0.0,9.4,1.5,143.0,35498.0,3714.0,138.44,43.0
4520822,2025-09-25 00:00:00,A,60.82,36.2,0.0,24.0,9.2,1.5,412.0,33530.0,2887.0,121.02,44.0
4520823,2025-09-25 00:00:00,A,66.45,36.5,0.0,21.24,6.8,1.7,443.0,35179.0,3582.0,124.19,47.0
4520824,2025-09-25 00:00:00,A,61.84,53.3,0.0,0.0,9.8,1.1,271.0,28127.0,2969.0,115.14,50.0
4520825,2025-09-25 00:00:00,A,58.89,38.7,0.0,24.61,8.0,1.0,420.0,27625.0,3105.0,122.2,34.0
4520826,2025-09-25 00:00:00,A,53.67,48.8,0.0,10.0,7.7,0.5,328.0,29732.0,3152.0,112.47,39.0
4520827,2025-09-25 00:00:00,A,55.42,44.3,0.0,0.0,7.0,0.5,538.0,25140.0,2788.0,99.72,31.0
4520828,2025-09-25 00:00:00,A,55.71,64.1,0.0,0.0,9.6,1.5,668.0,36776.0,3602.0,119.81,40.0
4520829,2025-09-25 00:00:00,B,65.53,43.3,2.0,24.5,8.4,1.8,1218.0,40042.0,3277.0,135.32999999999998,64.0
4520830,2025-09-25 00:00:00,B,57.51,49.9,0.0,19.5,12.8,2.0,763.0,37993.0,3550.0,126.91,43.0
4520831,2025-09-25 00:00:00,B,64.38,45.0,0.0,17.67,12.2,1.2,567.0,35768.0,3896.0,127.05,48.0
4520839,2025-09-25 00:00:00,B,58.03,33.8,0.0,23.2,10.1,1.1,951.0,34066.0,3809.0,115.03,42.0
4520840,2025-09-26 00:00:00,C,65.1,48.6,0.0,0.0,12.0,1.0,475.0,28054.0,3699.0,113.7,44.0
4520841,2025-09-26 00:00:00,C,70.15,36.8,0.0,22.2,10.2,0.7,529.0,35171.0,3540.0,129.15,40.0
4520842,2025-09-26 00:00:00,C,54.91,33.9,0.0,20.72,11.2,0.6,543.0,30177.0,3505.0,109.53,39.0
4520843,2025-09-26 00:00:00,C,47.99,51.2,0.0,0.0,10.8,1.1,419.0,26060.0,3393.0,99.19,36.0
4520844,2025-09-26 00:00:00,C,58.82,39.0,0.0,18.22,11.5,1.1,367.0,32371.0,3535.0,116.04,40.0
4520845,2025-09-26 00:00:00,C,54.61,38.0,0.0,20.54,9.7,1.1,697.0,33112.0,3854.0,113.15,41.0
4520846,2025-09-26 00:00:00,C,54.55,60.3,0.0,0.0,10.1,1.2,602.0,31322.0,3662.0,114.85,39.0
4520847,2025-09-26 00:00:00,C,58.29,60.1,0.0,0.0,10.5,1.2,728.0,32415.0,4228.0,118.39,38.0
4520848,2025-09-26 00:00:00,C,61.56,36.8,0.0,23.81,8.1,0.9,1086.0,34927.0,3824.0,122.17,43.0
4520849,2025-09-26 00:00:00,C,57.58,36.9,0.0,23.03,12.1,1.0,1076.0,33420.0,3970.0,117.51,51.0
4520850,2025-09-26 00:00:00,C,52.9,35.7,0.0,20.16,9.7,0.9,545.0,30608.0,3223.0,108.76,37.0
4520851,2025-09-26 00:00:00,C,56.86,57.2,0.0,0.0,11.3,1.1,830.0,31061.0,3822.0,114.06,36.0
4520852,2025-09-26 00:00:00,A,59.1,48.8,0.0,20.42,9.7,1.0,624.0,35731.0,3871.0,128.32,42.0
4520853,2025-09-26 00:00:00,A,59.18,40.2,0.0,21.54,8.9,1.6,1206.0,36797.0,3904.0,120.92,43.0
4520854,2025-09-26 00:00:00,A,56.46,43.4,0.0,22.81,8.3,1.6,402.0,34683.0,3493.0,122.67,39.0
4520855,2025-09-26 00:00:00,A,59.72,42.2,0.0,14.63,8.0,1.6,698.0,31932.0,3482.0,116.55,36.0
4520856,2025-09-26 00:00:00,A,56.83,44.9,0.0,16.95,8.3,1.6,914.0,34531.0,3804.0,118.68,44.0
4520857,2025-09-26 00:00:00,A,57.56,37.7,0.0,24.58,7.6,1.9,970.0,35602.0,3709.0,119.84,59.0
4520858,2025-09-26 00:00:00,A,53.4,46.4,0.0,13.08,7.4,1.9,549.0,33639.0,3984.0,112.88,40.0
4520859,2025-09-26 00:00:00,A,58.82,52.8,0.0,0.0,8.8,2.1,563.0,30488.0,3416.0,111.62,39.0
4520860,2025-09-26 00:00:00,A,65.51,33.4,0.0,23.09,7.1,1.9,460.0,33229.0,3139.0,122.0,38.0
4520861,2025-09-26 00:00:00,A,63.34,42.4,0.0,16.73,7.8,1.9,540.0,34695.0,3799.0,122.47,42.0
4520862,2025-09-26 00:00:00,A,56.39,41.3,0.0,19.61,9.5,1.8,498.0,31265.0,3774.0,117.3,38.0
4520864,2025-09-26 00:00:00,B,57.08,66.8,0.0,16.02,12.7,1.8,900.0,52882.0,4694.0,139.89999999999998,421.0
4520865,2025-09-27 00:00:00,C,57.21,61.6,0.0,16.29,13.8,1.7,647.0,43837.0,3909.0,135.1,56.0
4520866,2025-09-27 00:00:00,C,60.21,73.7,0.0,0.0,12.7,1.7,580.0,40346.0,3817.0,133.91,46.0
4520867,2025-09-27 00:00:00,C,59.91,47.6,0.0,15.63,10.3,1.3,388.0,36885.0,3322.0,123.14,44.0
4520868,2025-09-27 00:00:00,C,59.71,43.2,0.0,13.14,10.0,1.2,958.0,35585.0,3563.0,116.05,49.0
4520869,2025-09-27 00:00:00,C,56.7,45.0,0.0,20.5,10.4,1.2,850.0,36239.0,3425.0,122.2,44.0
4520870,2025-09-27 00:00:00,C,67.51,44.5,0.0,16.45,10.6,0.0,690.0,37977.0,3757.0,128.46,48.0
4520871,2025-09-27 00:00:00,C,56.76,40.7,0.0,18.8,12.3,0.0,1148.0,33018.0,3878.0,116.26,45.0
4520872,2025-09-27 00:00:00,C,52.93,47.9,0.0,18.48,11.8,1.0,880.0,34179.0,2990.0,119.31,43.0
4520873,2025-09-27 00:00:00,C,58.46,44.0,0.0,18.61,12.1,1.1,965.0,36179.0,4028.0,121.07,54.0
4520875,2025-09-27 00:00:00,C,56.2,50.4,0.0,15.96,10.0,0.0,864.0,34647.0,3222.0,122.56,46.0
4520876,2025-09-27 00:00:00,A,54.28,46.1,0.0,13.25,13.5,0.0,635.0,33549.0,3486.0,113.63,44.0
4520877,2025-09-27 00:00:00,A,57.34,58.2,0.0,0.0,14.6,0.0,776.0,33419.0,3340.0,115.54,47.0
4520878,2025-09-27 00:00:00,A,51.2,46.7,0.0,16.84,12.7,0.0,1336.0,37070.0,3122.0,114.74,43.0
4520879,2025-09-27 00:00:00,A,48.52,47.2,0.0,16.57,12.7,0.0,1046.0,37000.0,3526.0,112.29,45.0
4520880,2025-09-27 00:00:00,A,54.75,44.9,0.0,17.01,11.9,0.0,747.0,34228.0,3401.0,116.66,45.0
4520881,2025-09-27 00:00:00,A,60.54,47.6,0.0,14.69,13.9,0.6,1212.0,36132.0,4302.0,122.83,56.0
4520882,2025-09-27 00:00:00,A,53.29,43.4,0.0,14.41,13.5,0.0,822.0,36836.0,3530.0,111.1,44.0
4520883,2025-09-27 00:00:00,A,49.63,47.6,0.0,16.1,13.8,0.0,621.0,31219.0,3220.0,113.33,41.0
4520884,2025-09-27 00:00:00,A,50.75,60.2,0.0,0.0,13.7,0.0,586.0,35084.0,3403.0,110.95,37.0
4520885,2025-09-27 00:00:00,A,56.15,57.4,0.0,0.0,13.3,0.0,489.0,30582.0,3189.0,113.55,35.0
4520886,2025-09-27 00:00:00,A,58.43,44.6,0.0,18.61,12.4,0.0,988.0,35296.0,3922.0,121.64,45.0
4520898,2025-09-28 00:00:00,C,59.8,67.0,0.0,0.0,14.0,0.3,303.0,36888.0,3973.0,126.8,1404.0
4520899,2025-09-28 00:00:00,C,56.69,48.1,0.0,20.27,12.6,0.0,905.0,36492.0,3774.0,125.06,48.0
4520900,2025-09-28 00:00:00,C,50.47,50.1,0.0,20.49,11.8,0.0,605.0,35146.0,3553.0,121.06,42.0
4520901,2025-09-28 00:00:00,C,61.59,66.6,0.0,0.0,11.8,0.5,884.0,35850.0,4112.0,128.19,44.0
4520902,2025-09-28 00:00:00,C,56.74,54.2,0.0,16.68,11.8,0.2,607.0,34717.0,3751.0,127.62,42.0
4520903,2025-09-28 00:00:00,C,53.2,44.4,0.0,19.77,10.2,0.0,747.0,36450.0,3368.0,117.37,45.0
4520904,2025-09-28 00:00:00,C,57.74,47.4,0.0,21.54,11.8,0.0,582.0,32775.0,3355.0,126.68,41.0
4520905,2025-09-28 00:00:00,C,48.66,45.0,0.0,15.74,10.5,0.0,637.0,33345.0,3265.0,109.4,44.0
4520906,2025-09-28 00:00:00,C,59.43,49.5,0.0,14.89,11.5,0.0,599.0,34112.0,3596.0,123.82,41.0
4520931,2025-09-28 00:00:00,B,54.63,30.0,0.0,28.34,10.9,0.3,580.0,38786.0,3635.0,112.97,51.0
4520932,2025-09-29 00:00:00,C,53.42,65.1,0.0,0.0,12.8,1.5,609.0,35638.0,3524.0,118.52,45.0
4520933,2025-09-29 00:00:00,C,57.58,49.2,0.0,19.22,10.9,0.0,770.0,35136.0,3485.0,126.0,43.0
4520934,2025-09-29 00:00:00,C,54.9,46.3,0.0,20.0,10.2,1.0,267.0,34446.0,3540.0,121.2,46.0
4520935,2025-09-29 00:00:00,C,69.58,43.2,0.0,18.06,13.5,0.5,871.0,38517.0,4023.0,130.84,47.0
4520936,2025-09-29 00:00:00,C,63.32000000000001,45.3,0.0,18.61,12.1,0.0,719.0,34387.0,3699.0,127.23,46.0
4520937,2025-09-29 00:00:00,C,55.02,46.2,0.0,19.33,12.1,0.0,559.0,32867.0,3394.0,120.55,40.0
4520938,2025-09-29 00:00:00,C,54.510000000000005,60.0,0.0,0.0,12.0,1.1,889.0,36149.0,4007.0,114.51,47.0
4520939,2025-09-29 00:00:00,C,60.39,45.4,0.0,19.72,11.0,0.0,361.0,31584.0,3205.0,125.51,40.0
4520940,2025-09-29 00:00:00,C,57.52,44.5,0.0,22.04,11.6,0.0,627.0,32924.0,3666.0,124.06,36.0
4520941,2025-09-29 00:00:00,C,56.53,38.8,0.0,21.21,11.1,0.0,478.0,29990.0,3342.0,116.54,36.0
4520942,2025-09-29 00:00:00,C,61.42,62.2,0.0,0.0,12.0,0.2,896.0,36401.0,3916.0,123.62,44.0
4520943,2025-09-29 00:00:00,A,54.14,43.5,0.0,21.6,12.9,0.0,946.0,31986.0,3624.0,119.24,41.0
4520944,2025-09-29 00:00:00,A,55.06,38.1,7.1,22.48,6.8,0.0,814.0,35571.0,3450.0,122.74,41.0
4520945,2025-09-29 00:00:00,A,61.72,45.0,11.3,12.31,12.8,0.0,806.0,40590.0,3869.0,130.33,57.0
4520946,2025-09-29 00:00:00,A,61.7,35.4,4.0,17.95,12.0,0.0,1085.0,39423.0,3570.0,119.05,37.0
4520947,2025-09-29 00:00:00,A,57.07,63.6,0.0,0.0,12.8,0.0,681.0,35157.0,3054.0,120.67,46.0
4520948,2025-09-29 00:00:00,A,58.56,34.3,0.0,28.06,10.1,0.6,758.0,35576.0,3569.0,120.92,39.0
4520949,2025-09-29 00:00:00,A,57.14,54.5,0.0,10.21,14.4,0.0,554.0,35039.0,3935.0,121.85,45.0
4520950,2025-09-29 00:00:00,A,68.88,56.2,0.0,0.0,13.0,0.5,256.0,32543.0,4039.0,125.08,38.0
4520951,2025-09-29 00:00:00,A,64.65,56.3,0.0,0.0,9.6,0.0,362.0,31365.0,3930.0,120.95,38.0
4520952,2025-09-29 00:00:00,A,57.17,54.2,0.0,0.0,10.5,0.0,363.0,26597.0,3860.0,111.37,31.0
4520953,2025-09-29 00:00:00,A,55.09,52.2,0.0,0.0,9.3,0.0,305.0,29856.0,3260.0,107.29,31.0
4520954,2025-09-29 00:00:00,A,58.56,53.0,0.0,0.0,11.1,0.3,602.0,30556.0,3039.0,111.56,34.0
4520955,2025-09-29 00:00:00,B,63.46,43.1,0.0,17.89,12.1,1.0,413.0,37296.0,3637.0,124.45,43.0
4520956,2025-09-29 00:00:00,B,63.78,58.3,0.0,0.0,11.9,1.0,272.0,31426.0,3395.0,122.08,37.0
4520957,2025-09-29 00:00:00,B,63.4,52.1,0.0,0.0,11.56,0.9,358.0,32270.0,3096.0,115.5,38.0
4520958,2025-09-29 00:00:00,B,71.76,63.5,0.0,0.0,12.2,0.6,238.0,34584.0,3899.0,135.26,40.0
4520959,2025-09-29 00:00:00,B,68.6,56.8,0.0,0.0,11.5,1.1,175.0,31590.0,3298.0,125.4,1282.0
4520960,2025-09-29 00:00:00,B,72.38,57.3,0.0,0.0,11.3,0.9,203.0,33055.0,3697.0,129.68,233.0
4520961,2025-09-29 00:00:00,B,57.61,39.5,0.0,23.81,11.2,0.8,399.0,35011.0,3556.0,120.92,42.0
4520962,2025-09-29 00:00:00,B,59.02,52.8,0.0,0.0,11.9,0.6,205.0,30238.0,3344.0,111.82,41.0
4520963,2025-09-29 00:00:00,B,55.1,34.3,0.0,22.32,9.2,0.4,289.0,32037.0,3656.0,111.72,43.0
4520964,2025-09-29 00:00:00,B,61.46,50.2,0.0,0.0,9.6,0.9,259.0,29214.0,2981.0,111.66,33.0
4520967,2025-09-30 00:00:00,C,55.02,59.0,3.0,0.0,12.2,0.8,934.0,34684.0,3913.0,117.02,1393.0
4520968,2025-09-30 00:00:00,C,66.02,35.4,0.0,22.92,10.4,0.0,571.0,33762.0,3633.0,124.34,40.0
4520969,2025-09-30 00:00:00,C,60.79,55.3,0.0,0.0,11.5,0.0,69.0,33969.0,3453.0,116.09,37.0
4520970,2025-09-30 00:00:00,C,56.23,34.2,6.2,19.39,9.5,0.7,69.0,34243.0,3633.0,116.02,44.0
4520971,2025-09-30 00:00:00,C,65.72,48.2,4.5,0.0,10.0,1.4,507.0,33571.0,3278.0,118.42,43.0
4520972,2025-09-30 00:00:00,C,68.22,49.8,0.0,0.0,11.5,1.3,426.0,30746.0,3136.0,118.02,35.0
4520973,2025-09-30 00:00:00,C,69.17,52.9,0.0,0.0,11.0,2.0,581.0,35371.0,3893.0,122.07,39.0
4520974,2025-09-30 00:00:00,C,55.26,38.3,0.0,25.19,10.9,0.0,796.0,32850.0,3338.0,118.75,39.0
4520975,2025-09-30 00:00:00,C,62.68,57.8,0.0,0.0,11.0,1.3,434.0,33756.0,3226.0,120.48,36.0
4520976,2025-09-30 00:00:00,C,59.36,59.2,0.0,0.0,9.2,1.0,560.0,33012.0,3152.0,118.56,36.0
4520977,2025-09-30 00:00:00,C,57.95,39.9,0.0,26.22,9.6,1.1,888.0,34093.0,3860.0,124.07,40.0
4520978,2025-09-30 00:00:00,C,54.63,54.7,0.0,0.0,10.5,0.4,865.0,31166.0,3612.0,109.33,47.0
4520979,2025-09-30 00:00:00,A,67.82,52.4,0.0,0.0,12.3,0.0,574.0,31208.0,3356.0,120.22,35.0
4520980,2025-09-30 00:00:00,A,55.13,39.9,0.0,19.94,6.9,0.0,492.0,30779.0,3337.0,114.97,36.0
4520981,2025-09-30 00:00:00,A,64.08,55.5,0.0,0.0,10.1,0.0,309.0,33529.0,3420.0,119.58,43.0
4520982,2025-09-30 00:00:00,A,65.91,59.2,0.0,0.0,9.6,0.0,199.0,33175.0,3476.0,125.11,37.0
4520983,2025-09-30 00:00:00,A,56.76,63.2,0.0,0.0,9.2,0.0,531.0,31424.0,3388.0,119.96,35.0
4520984,2025-09-30 00:00:00,A,61.35,57.2,0.0,0.0,9.4,0.0,534.0,32423.0,3138.0,118.55,37.0
4520985,2025-09-30 00:00:00,A,62.36,60.3,0.0,0.0,8.5,0.0,290.0,31786.0,3360.0,122.66,42.0
4520986,2025-09-30 00:00:00,A,64.34,59.4,0.0,0.0,8.8,0.0,721.0,31191.0,3197.0,123.74,38.0
4520987,2025-09-30 00:00:00,A,55.62,60.2,0.0,0.0,9.0,0.0,542.0,30759.0,3201.0,115.82,32.0
4520988,2025-09-30 00:00:00,A,57.07,59.2,0.0,0.0,12.5,0.0,568.0,31226.0,3166.0,116.27,33.0
4520989,2025-09-30 00:00:00,A,59.63,55.6,0.0,0.0,12.0,0.0,502.0,29875.0,3206.0,115.23,33.0
4520990,2025-09-30 00:00:00,A,60.48,56.2,0.0,0.0,11.7,0.0,474.0,32007.0,3325.0,116.68,33.0
4520991,2025-09-30 00:00:00,A,57.0,42.4,0.0,21.37,11.4,0.0,330.0,33849.0,3303.0,120.77,39.0
4520992,2025-09-30 00:00:00,B,65.55,55.8,0.0,0.0,12.3,0.0,272.0,33158.0,3597.0,121.35,39.0
4520993,2025-09-30 00:00:00,B,67.62,59.7,0.0,0.0,13.0,0.0,300.0,31836.0,3489.0,127.32,35.0
4520994,2025-09-30 00:00:00,B,66.97,57.6,0.0,0.0,11.7,0.0,494.0,32571.0,3637.0,124.57,36.0
4520995,2025-09-30 00:00:00,B,69.85,60.9,0.0,0.0,12.4,0.0,436.0,34359.0,3773.0,130.75,38.0
4520996,2025-09-30 00:00:00,B,54.66,60.1,0.0,0.0,11.7,0.6,373.0,31252.0,3097.0,114.76,42.0
4520997,2025-09-30 00:00:00,B,54.8,57.7,0.0,0.0,12.0,0.4,173.0,28889.0,3169.0,112.5,32.0
4520998,2025-09-30 00:00:00,B,58.0,57.6,0.0,0.0,10.8,0.0,160.0,28604.0,3036.0,115.6,32.0
4520999,2025-09-30 00:00:00,B,57.0,60.2,0.0,0.0,11.5,0.7,451.0,31562.0,3487.0,117.2,34.0
4521000,2025-09-30 00:00:00,B,62.66,62.1,0.0,0.0,9.6,0.1,538.0,34452.0,3620.0,124.76,36.0
4521001,2025-09-30 00:00:00,B,58.96,58.7,0.0,0.0,10.2,0.0,651.0,30294.0,3434.0,117.66,34.0
4521002,2025-09-30 00:00:00,B,64.87,55.2,0.0,0.0,13.5,0.0,442.0,32614.0,3593.0,120.07,35.0
4521003,2025-09-30 00:00:00,B,60.9,51.1,0.0,0.0,11.4,0.0,342.0,30547.0,3084.0,112.0,329.0
4521004,2025-09-30 00:00:00,B,51.06,52.5,0.0,0.0,11.1,0.1,580.0,27200.0,3003.0,103.56,1154.0
4521005,2025-09-30 00:00:00,B,58.46,58.3,0.0,0.0,11.4,0.3,580.0,33198.0,3523.0,116.76,54.0
4521007,2025-10-01 00:00:00,C,58.620000000000005,55.2,1.8,0.0,11.5,1.2,305.0,32863.0,3226.0,115.62,35.0
4521008,2025-10-01 00:00:00,C,54.82,42.9,1.0,17.38,11.4,1.5,773.0,37171.0,3135.0,116.1,42.0
4521009,2025-10-01 00:00:00,C,61.55,36.5,1.0,21.5,7.4,0.0,769.0,33281.0,3387.0,120.55,41.0
4521010,2025-10-01 00:00:00,C,55.29,33.9,7.1,22.5,6.8,0.4,457.0,32802.0,3424.0,118.79,41.0
4521011,2025-10-01 00:00:00,C,59.82,28.8,8.1,25.6,7.1,0.8,456.0,34923.0,3613.0,122.32,42.0
4521012,2025-10-01 00:00:00,C,61.83,49.3,9.8,0.0,11.9,1.0,637.0,33773.0,3354.0,120.93,1290.0
4521014,2025-10-01 00:00:00,C,69.54,56.3,0.0,0.0,11.2,0.8,479.0,35469.0,3751.0,125.84,276.0
4521015,2025-10-01 00:00:00,C,60.62,28.9,0.0,21.5,10.9,0.0,447.0,31299.0,3550.0,111.02,38.0
4521016,2025-10-01 00:00:00,C,65.28,57.2,0.0,0.0,11.8,0.0,709.0,32876.0,3459.0,122.48,35.0
4521017,2025-10-01 00:00:00,C,59.18,42.1,0.0,16.4,11.8,0.0,956.0,34032.0,3648.0,117.68,44.0
4521018,2025-10-01 00:00:00,A,63.3,31.0,0.0,21.98,10.1,0.0,845.0,34803.0,3378.0,116.28,42.0
4521019,2025-10-01 00:00:00,A,55.3,36.1,0.0,24.91,10.6,0.0,626.0,33463.0,3471.0,116.31,42.0
4521021,2025-10-01 00:00:00,A,76.26,45.3,0.0,23.86,10.6,0.0,866.0,40321.0,4171.0,145.42000000000002,607.0
4521022,2025-10-01 00:00:00,A,57.88,45.2,0.0,15.46,11.2,0.9,909.0,30192.0,3174.0,118.54,38.0
4521023,2025-10-01 00:00:00,A,59.14,40.5,0.0,20.16,11.5,0.0,638.0,35564.0,3459.0,119.8,45.0
4521024,2025-10-01 00:00:00,A,75.56,58.5,0.0,0.0,11.5,0.3,567.0,34203.0,3749.0,134.06,44.0
4521025,2025-10-01 00:00:00,A,54.44,45.9,0.0,19.33,10.5,0.0,547.0,33401.0,3371.0,119.67,41.0
4521026,2025-10-01 00:00:00,A,60.2,59.5,0.0,0.0,11.2,0.0,547.0,32146.0,3314.0,119.7,36.0
4521027,2025-10-01 00:00:00,A,60.69,41.7,0.0,20.77,10.3,0.0,903.0,36684.0,3386.0,123.16,44.0
4521028,2025-10-01 00:00:00,B,64.48,41.1,0.0,21.65,12.2,0.0,510.0,34968.0,3874.0,127.23,45.0
4521029,2025-10-01 00:00:00,B,63.71,0.0,0.0,17.44,12.6,0.0,556.0,34635.0,3522.0,81.15,44.0
4521030,2025-10-01 00:00:00,B,55.5,28.5,0.0,25.41,9.3,0.0,738.0,31183.0,3284.0,109.41,40.0
4521031,2025-10-01 00:00:00,B,52.12,36.2,0.0,22.37,11.0,0.0,479.0,31578.0,3250.0,110.69,39.0
4521032,2025-10-01 00:00:00,B,64.48,56.9,0.0,0.0,11.9,0.0,477.0,33596.0,3486.0,121.38,45.0
4521033,2025-10-01 00:00:00,B,56.63,63.1,0.0,0.0,11.9,0.0,417.0,35320.0,3339.0,119.73,39.0
4521034,2025-10-01 00:00:00,B,66.64,62.6,0.0,0.0,12.3,0.0,327.0,34793.0,3401.0,129.24,40.0
4521035,2025-10-01 00:00:00,B,70.39,36.6,0.0,28.6,10.5,0.0,639.0,39165.0,3795.0,135.59,44.0
4521036,2025-10-01 00:00:00,B,59.84,43.8,0.0,19.16,11.4,0.0,288.0,35384.0,3680.0,122.8,40.0
4521037,2025-10-01 00:00:00,B,67.65,51.9,0.0,0.0,10.4,0.0,258.0,31909.0,3074.0,119.55,35.0
4521038,2025-10-01 00:00:00,B,79.27,46.4,0.0,0.0,10.9,0.0,279.0,30937.0,3800.0,125.67,36.0
4521039,2025-10-01 00:00:00,B,59.52,43.2,0.0,20.6,11.4,0.0,808.0,35004.0,3728.0,123.32,42.0
4521040,,C,65.67,38.1,0.0,20.21,11.9,0.0,859.0,38185.0,3634.0,123.98,47.0
4521041,,C,63.1,38.1,0.0,20.05,10.6,0.0,37.0,37631.0,3771.0,121.25,45.0
4521042,,C,58.23,42.0,0.0,18.61,11.1,0.0,456.0,34518.0,3757.0,118.84,43.0
4521043,,C,54.65,38.1,0.0,18.06,10.3,0.0,386.0,33664.0,3371.0,110.81,43.0
4521044,,C,65.03,52.8,0.0,0.0,11.5,0.0,268.0,32148.0,3556.0,117.83,41.0
4521045,,C,62.7,61.2,0.0,0.0,11.7,0.0,182.0,35070.0,3616.0,123.9,36.0
4521046,,C,57.0,39.3,0.0,19.1,9.8,0.0,150.0,31734.0,3208.0,115.4,37.0
4521047,,C,74.87,43.7,0.0,17.12,12.4,0.0,78.0,40896.0,3901.0,135.69,48.0
4521048,,C,65.15,55.2,0.0,0.0,10.9,0.0,144.0,31086.0,3285.0,120.35,42.0
4521049,,C,60.97,56.8,0.0,0.0,10.8,0.0,110.0,30896.0,3349.0,117.77,35.0
4521073,2025-10-03 00:00:00,C,59.46,42.06,0.0,18.1,12.2,0.7,738.0,34296.0,3404.0,119.62,1389.0
4521074,2025-10-03 00:00:00,C,67.62,40.6,0.0,16.09,11.3,0.7,579.0,36195.0,3888.0,124.31,48.0
4521075,2025-10-03 00:00:00,C,66.3,45.0,0.0,12.11,12.0,0.9,327.0,35844.0,3259.0,123.41,47.0
4521076,2025-10-03 00:00:00,C,68.63,61.6,0.0,0.0,13.5,0.8,178.0,35487.0,3272.0,130.23,48.0
4521077,2025-10-03 00:00:00,C,65.87,55.8,0.0,0.0,10.8,0.7,478.0,34250.0,3419.0,121.67,42.0
4521078,2025-10-03 00:00:00,C,68.26,60.2,0.0,0.0,13.4,1.4,199.0,32950.0,3335.0,128.46,38.0
4521079,2025-10-03 00:00:00,C,59.05,34.0,0.0,25.1,11.1,0.4,379.0,33687.0,3191.0,118.15,40.0
4521080,2025-10-03 00:00:00,C,71.98,52.2,0.0,0.0,11.8,0.5,387.0,29525.0,3286.0,124.18,39.0
4521081,2025-10-03 00:00:00,C,59.0,38.8,0.0,17.89,11.2,1.0,298.0,29807.0,3517.0,115.69,39.0
4521082,2025-10-03 00:00:00,C,57.7,36.5,0.0,20.71,10.6,0.6,634.0,31966.0,3244.0,114.91,39.0
4521083,2025-10-03 00:00:00,C,59.38,46.2,0.0,19.04,11.5,1.0,97.0,36694.0,3651.0,124.62,46.0
4521084,2025-10-03 00:00:00,A,63.78,63.7,0.0,0.0,12.5,0.0,299.0,33229.0,3666.0,127.48,39.0
4521085,2025-10-03 00:00:00,A,55.22,62.1,0.0,0.0,12.1,0.5,515.0,31228.0,3262.0,117.32,36.0
4521086,2025-10-03 00:00:00,A,61.55,60.1,0.0,0.0,12.2,0.8,436.0,33854.0,3611.0,121.65,38.0
4521087,2025-10-03 00:00:00,A,65.37,39.4,0.0,18.28,11.5,0.6,319.0,36162.0,3623.0,123.05,44.0
4521088,2025-10-03 00:00:00,A,57.24,48.2,0.0,13.86,12.1,0.4,472.0,34629.0,3443.0,119.3,43.0
4521089,2025-10-03 00:00:00,A,68.8,59.1,0.0,0.0,11.3,1.3,416.0,31564.0,3670.0,127.9,45.0
4521090,2025-10-03 00:00:00,A,59.77,36.2,0.0,24.03,8.9,1.0,499.0,31541.0,3335.0,120.0,38.0
